filename,average_plddt,ranking_score,iptm,ptm,dope,soap,dockq,cpscore,interface_plddt,sc,ec,frustrate,rmsd,bsa,refine_dope
7D2T_seed-3297132_sample-0model,91.58340468,0.89,0.9,0.84,-2.536544146,-3105.546143,0.917296407,0.268632356,92.07444692,0.678,0.116432458,41.287,0.353748769,1241.17,-4.085455924967892
6U08_seed-4572804_sample-0model,95.07918367,0.92,0.92,0.93,-2.729887941,-3128.006104,0.96298371,0.576937699,96.57481452,0.72,0.136372495,80.566,0.291810453,1150.74,-4.9162001275215665
7D2T_seed-732152_sample-1model,91.74891999,0.89,0.9,0.84,-2.557674524,-2988.82666,0.969157389,-0.127239213,92.13021751,0.685,0.12333679,48.279,0.34038493,1245.08,-4.142205493964651
6A6I_seed-31329_sample-2model,86.78427931,0.91,0.85,0.8,-2.454845768,-1620.608398,0.707729157,-0.373765418,90.81852543,0.606,0.136302327,73.323,0.462810993,678.821,-4.4625194135095025
6A6I_seed-727438_sample-2model,85.21716206,0.91,0.85,0.79,-2.464174537,-1869.668091,0.73715137,0.258350009,91.77123997,0.633,0.141257725,74.328,0.399142265,677.914,-4.517381944549742
6U08_seed-5662923_sample-1model,95.1697551,0.92,0.92,0.93,-2.706689899,-3214.049805,0.966655739,-0.054671848,96.69763864,0.718,0.141604769,75.849,0.285836905,1141.41,-4.8768132735795096
6U08_seed-3877708_sample-4model,95.26940306,0.93,0.92,0.93,-2.746509875,-3334.337891,0.972208283,0.329562883,96.70831859,0.747,0.147684227,84.288,0.347844213,1152.09,-4.94852019140273
6A6I_seed-930569_sample-1model,84.04843913,0.88,0.82,0.77,-2.256634853,-1634.044556,0.806862548,0.295730339,88.719915,0.629,0.137165432,72.825,0.503772914,736.848,-4.1425198055191075
6U08_seed-5945783_sample-3model,95.33080612,0.93,0.93,0.93,-2.736720445,-3121.94873,0.967803964,-0.091259887,96.94952608,0.72,0.133133398,81.836,0.300734222,1160.92,-4.920716758607499
5ZNG_seed-6436575_sample-4model,84.64258607,0.91,0.82,0.76,-1.481144845,-1862.386108,0.746273069,0.083812921,80.31666701,0.677,0.120690039,87.747,0.370137095,797.079,-2.64030966312605
7D2T_seed-7898620_sample-2model,91.72804083,0.89,0.9,0.84,-2.562811767,-3074.916748,0.879142829,-0.285725616,91.79149734,0.687,0.122477763,39.778,0.33383128,1253.78,-4.137876855934893
7D2T_seed-44925_sample-4model,92.04317748,0.89,0.9,0.85,-2.530312992,-3054.98584,0.91982538,0.03549429,91.27775959,0.676,0.125476709,42.837,0.332836241,1258.36,-4.069148442499241
6A6I_seed-415646_sample-2model,85.1393652,0.89,0.83,0.78,-2.438556615,-1688.32959,0.793842746,0.338507591,90.94786709,0.585,0.133552152,66.568,0.712362647,664.873,-4.505234684094727
6U08_seed-614460_sample-4model,94.88927551,0.92,0.92,0.93,-2.75421771,-3301.530762,0.964477957,-0.25790201,96.63208532,0.732,0.145336732,83.972,0.314122409,1290.43,-4.965399683648645
7D2T_seed-5491776_sample-3model,91.63948304,0.89,0.9,0.85,-2.605732897,-3102.357666,0.944431206,-0.428634604,91.77125548,0.693,0.119566386,46.711,0.326657325,1258.26,-4.237560532075434
6U08_seed-9814955_sample-2model,95.14018878,0.92,0.92,0.93,-2.756877266,-3312.104492,0.963715008,0.310514188,96.58815915,0.744,0.136807642,81.37,0.340175748,1141.43,-4.957792676210127
7D2T_seed-3576985_sample-2model,91.37097465,0.89,0.9,0.84,-2.606427191,-3108.974121,0.949103213,0.240149292,92.03975421,0.685,0.117433684,48.148,0.626006246,1229.34,-4.224343968963875
6U08_seed-5385502_sample-1model,94.97814796,0.92,0.92,0.93,-2.757768208,-3215.600342,0.972348018,0.302153852,96.21337832,0.716,0.134789279,83.213,0.302414775,1165.85,-4.956913246607176
7D2T_seed-204505_sample-4model,92.10403688,0.89,0.9,0.85,-2.496237482,-3065.326172,0.937773913,0.211634535,92.38064483,0.675,0.122916472,43.581,0.327174544,1245.96,-4.007966974279581
6U08_seed-1020037_sample-2model,95.17554592,0.92,0.92,0.93,-2.738058223,-3310.290039,0.967575234,-0.04554171,96.59204076,0.722,0.141859385,89.535,0.328506261,1172.88,-4.927104479931309
7D2T_seed-3048189_sample-3model,91.8008166,0.9,0.91,0.85,-2.549839075,-3051.216309,0.621134826,0.179596311,92.16185584,0.688,0.120825144,49.924,0.311824769,1259.03,-4.13522242038735
7D2T_seed-3274062_sample-2model,91.61437932,0.89,0.9,0.84,-2.592053721,-3105.001221,0.950415707,-0.242571549,91.86881672,0.689,0.123892285,46.876,0.346509308,1229.69,-4.208565088349184
6U08_seed-7328819_sample-4model,95.10297449,0.92,0.92,0.93,-2.724746393,-3237.839844,0.973276886,0.248472693,96.35928433,0.724,0.139370305,82.296,0.306496888,1155.67,-4.900940924043195
7D2T_seed-3199569_sample-3model,91.4365591,0.89,0.9,0.84,-2.588816511,-3107.755127,0.89825275,0.145946054,91.47127343,0.69,0.120856571,45.799,0.328831792,1264.78,-4.192705394626818
6U08_seed-981308_sample-4model,95.04353571,0.92,0.92,0.93,-2.731424357,-3349.292236,0.960838332,0.223901734,96.65858123,0.739,0.141944452,93.697,0.368889093,1166.7,-4.918885330153715
6U08_seed-6468151_sample-2model,95.17571939,0.92,0.92,0.93,-2.760969431,-3175.617432,0.957734017,0.211371772,96.67566084,0.735,0.134824303,88.77,0.346302629,1146.87,-4.972678666849895
6U08_seed-4470492_sample-3model,95.0612449,0.92,0.92,0.93,-2.723897598,-3225.913818,0.964065452,-0.071568206,96.84740792,0.726,0.142455932,77.587,0.324912131,1154.0,-4.8918726536062875
7D2T_seed-6585008_sample-0model,92.05546263,0.89,0.9,0.85,-2.584631669,-3118.354492,0.902045116,0.080992214,92.22766153,0.7,0.118046817,42.429,0.31268096,1264.73,-4.179735881796382
6U08_seed-2706288_sample-4model,95.11002041,0.92,0.92,0.93,-2.707862992,-3205.112793,0.954414732,-0.00884867,96.30812388,0.734,0.141143102,87.021,0.369329274,1140.7,-4.8737084023089885
7D2T_seed-8990825_sample-0model,91.95872901,0.89,0.91,0.85,-2.543436733,-3084.309082,0.976206501,0.382408558,92.76506275,0.675,0.123566164,45.753,0.313485563,1228.16,-4.1171376360313445
7D2T_seed-5731886_sample-3model,91.88874218,0.89,0.9,0.85,-2.531806519,-3028.388184,0.939776104,-0.468474374,92.45618467,0.679,0.120812379,40.608,0.322310984,1237.94,-4.082645869584623
6A6I_seed-1045424_sample-1model,85.00096341,0.81,0.79,0.77,-2.733571006,-1578.512817,0.813778749,0.333871202,87.89203609,0.633,0.135130073,68.07,0.472559631,671.888,-5.046064956663982
7D2T_seed-6786686_sample-0model,91.69992097,0.89,0.9,0.84,-2.597348903,-2923.426025,0.953537058,-0.09860261,91.46624399,0.683,0.11501719,45.96,0.338296354,1248.36,-4.209400379587005
6U08_seed-930569_sample-2model,95.18128061,0.93,0.93,0.93,-2.703052375,-3104.460449,0.964007872,0.239811106,96.57974243,0.704,0.139944868,72.686,0.275947928,1148.32,-4.8616210697829105
6U08_seed-2323720_sample-0model,95.31367347,0.93,0.93,0.93,-2.733660882,-3265.930176,0.96972482,0.492797874,96.79387971,0.735,0.134317106,82.948,0.328476876,1149.59,-4.923575262075444
6U08_seed-5021908_sample-1model,94.78110714,0.92,0.92,0.93,-2.773130023,-3262.8479,0.96306104,0.195138719,96.48270237,0.715,0.140820363,91.289,0.349062532,1151.61,-4.997761192552172
6A6I_seed-6297859_sample-0model,83.33035101,0.85,0.79,0.76,-2.292515976,-1684.939209,0.639322361,0.088806755,85.46974427,0.585,0.135179739,61.026,0.711113632,695.243,-4.239436123598592
6U08_seed-9758665_sample-4model,95.22190306,0.93,0.92,0.93,-2.757230052,-3247.559814,0.97307398,0.0379884,96.48959244,0.736,0.140354396,82.108,0.352404743,1162.22,-4.968534598209155
6U08_seed-8448077_sample-4model,95.04351531,0.92,0.92,0.93,-2.760943675,-3309.239014,0.968847566,0.206717023,96.16721825,0.726,0.137594635,86.482,0.33294329,1160.65,-4.960788837122865
7D2T_seed-5220729_sample-4model,91.45575568,0.89,0.9,0.84,-2.534370635,-2820.836182,0.880880413,-0.141666425,91.86336588,0.693,0.125326535,43.616,0.350000799,1243.73,-4.097008943381955
6IF2_seed-9342694_sample-0model,85.8719332,0.82,0.81,0.86,-3.252915505,-3066.554932,0.572935799,-0.294243173,84.2712973,0.682,0.144591993,75.644,0.295282841,991.463,-5.980790299355595
7D2T_seed-5731886_sample-2model,91.5771946,0.88,0.9,0.84,-2.579267587,-3016.492676,0.926218789,-0.071827097,91.3769024,0.69,0.119084883,42.497,0.352287978,1242.06,-4.168972388838689
6U08_seed-1020037_sample-3model,95.19411224,0.93,0.92,0.93,-2.72421175,-3178.383789,0.956575852,0.207318368,96.62951771,0.735,0.142490581,75.92,0.324100465,1143.86,-4.889417430694859
6U08_seed-1020037_sample-0model,94.90666327,0.92,0.92,0.93,-2.717067827,-3117.914795,0.963493701,0.209815571,96.70725385,0.704,0.134339195,77.925,0.3211402,1163.3,-4.896741950595329
6A6I_seed-6461658_sample-3model,84.3357879,0.86,0.82,0.78,-2.504891138,-1688.954468,0.777206908,-0.428771633,87.14874476,0.575,0.138938655,79.917,0.617365777,726.612,-4.544988593866485
6U08_seed-732152_sample-0model,94.82956122,0.92,0.92,0.93,-2.749894907,-3187.345947,0.964069024,0.08120722,96.38433964,0.722,0.129529047,79.349,0.306532592,1147.16,-4.950237901774819
6U08_seed-6142784_sample-4model,94.84845408,0.92,0.92,0.93,-2.749578804,-3346.057617,0.96225141,-0.066116022,96.2522923,0.73,0.14377291,76.245,0.329917938,1151.92,-4.935958801470997
6U08_seed-3565520_sample-4model,95.27035204,0.93,0.93,0.93,-2.751546056,-3202.2229,0.972231774,0.115847203,96.72660411,0.727,0.134946434,85.919,0.311843932,1141.08,-4.9551786473808415
6U08_seed-8549438_sample-0model,95.29317347,0.92,0.92,0.93,-2.741883067,-3302.142822,0.961849346,-0.022220424,96.77032078,0.72,0.138936116,85.979,0.295588791,1167.44,-4.9288468441832
6A6I_seed-4809025_sample-2model,84.1668708,0.86,0.81,0.76,-2.457428319,-1662.19397,0.649190663,-0.026416102,89.3536245,0.614,0.137903317,73.949,0.480689555,668.91,-4.525705928242049
6U08_seed-9134516_sample-4model,95.26790816,0.93,0.92,0.93,-2.742523077,-3204.375488,0.964037251,-0.149866852,96.85824802,0.714,0.141801037,83.464,0.276361942,1137.48,-4.926066296319833
7D2T_seed-9104068_sample-1model,91.71177149,0.89,0.9,0.84,-2.521218805,-2902.807617,0.91597178,0.146873829,92.03366999,0.688,0.123124005,41.561,0.3420057,1232.57,-4.062904173839259
6U08_seed-8331081_sample-3model,94.91609694,0.92,0.92,0.93,-2.77789537,-3282.268555,0.966133693,-0.285709284,96.56211578,0.731,0.138771696,93.421,0.331539303,1158.51,-4.994655881579064
6A6I_seed-9539861_sample-1model,84.75628827,0.87,0.82,0.77,-2.447686773,-1532.799805,0.699580479,-0.328053062,88.4646199,0.608,0.127678313,67.484,0.796963871,683.393,-4.488801201301852
6A6I_seed-4470492_sample-0model,84.59965646,0.81,0.79,0.77,-2.823742525,-1887.163208,0.765612236,0.166694528,86.97560889,0.624,0.139091772,64.037,0.553361416,729.728,-5.163141425503243
6U08_seed-1769132_sample-3model,95.02609184,0.92,0.92,0.93,-2.749247872,-3219.335449,0.969583606,0.221532695,96.1757915,0.719,0.1390141,82.486,0.294894606,1158.09,-4.948499894853431
6A6I_seed-3222937_sample-3model,84.71838686,0.83,0.79,0.77,-2.687924408,-1554.679077,0.832844592,0.363351566,88.94510731,0.617,0.132611655,65.862,0.519146323,700.191,-4.982494104414777
6A6I_seed-9539861_sample-2model,84.49700523,0.86,0.81,0.77,-2.477766279,-1622.035767,0.707991799,0.01622328,88.2202032,0.61,0.137043557,68.133,0.657748818,709.397,-4.57716392467126
6A6I_seed-592774_sample-3model,85.62236744,0.87,0.81,0.79,-2.739190163,-1588.293091,0.844772132,-0.245639305,89.97251087,0.588,0.136920243,71.422,0.526625276,699.506,-5.076774207256822
7D2T_seed-204505_sample-2model,92.1162891,0.89,0.9,0.85,-2.534693932,-3009.362305,0.960422586,-0.394614551,91.92238379,0.679,0.120227333,43.932,0.304860741,1238.24,-4.099615449233504
6IF2_seed-6893703_sample-2model,85.03447368,0.82,0.81,0.86,-3.218856513,-2244.915283,0.744274744,0.045044988,83.97347587,0.7,0.14818555,45.579,0.298891276,759.669,-6.040132898308483
7D2T_seed-1020037_sample-0model,91.47331577,0.89,0.9,0.84,-2.573186953,-3020.903564,0.939536064,-0.07571318,91.88276007,0.673,0.1206346,38.474,0.336670846,1279.03,-4.173598858359124
6U08_seed-9690929_sample-3model,95.01904082,0.92,0.92,0.93,-2.740651046,-3265.575195,0.966540298,-0.1121994,96.71645556,0.718,0.14336898,78.724,0.306779414,1169.9,-4.936069279799602
7D2T_seed-592774_sample-0model,91.86278235,0.89,0.9,0.85,-2.52174509,-3046.175049,0.926362046,-0.019486976,91.73301203,0.694,0.117456949,43.139,0.326195121,1258.49,-4.066481448157937
6A6I_seed-3565520_sample-1model,85.12456311,0.87,0.81,0.77,-2.49387716,-1728.653442,0.817143304,0.098389792,88.36782402,0.613,0.141860316,72.03,0.47848928,668.701,-4.620176773574325
7D2T_seed-2188843_sample-0model,91.79649325,0.89,0.9,0.84,-2.568569635,-2996.503906,0.955479233,0.21419458,91.94063882,0.69,0.11741491,46.997,0.323633999,1243.18,-4.147715507994907
6A6I_seed-7541423_sample-3model,85.5379537,0.85,0.81,0.78,-2.716567569,-1752.582886,0.798263529,-0.254708492,90.12521008,0.628,0.132181214,71.135,0.503791809,701.29,-4.995245899308941
6U08_seed-1864551_sample-3model,95.36398469,0.93,0.93,0.93,-2.750384281,-3269.602539,0.970602417,-0.056971053,96.3960551,0.727,0.141498385,77.124,0.29568702,1139.94,-4.956087842406175
7D2T_seed-216089_sample-0model,92.29554165,0.89,0.9,0.85,-2.551618799,-3074.571533,0.918643572,0.00363249,92.61335799,0.687,0.118720844,43.771,0.313863814,1246.71,-4.108965602640889
7D2T_seed-3472535_sample-3model,91.57847218,0.89,0.9,0.84,-2.558754654,-2941.194336,0.958628123,0.348210747,92.13671568,0.685,0.121715747,45.577,0.310144573,1237.51,-4.139509357559245
6A6I_seed-7123372_sample-0model,83.27055265,0.85,0.8,0.76,-2.524624888,-1608.436035,0.655959894,-0.163014531,87.69248894,0.609,0.139246809,75.579,0.433968991,643.601,-4.630432504939405
6A6I_seed-36904_sample-1model,85.93631068,0.89,0.83,0.78,-2.488858625,-1759.266724,0.733225257,0.17738012,88.46170994,0.595,0.141724499,67.335,0.435511887,700.106,-4.635895314986427
6A6I_seed-3109649_sample-1model,84.12378641,0.87,0.81,0.77,-2.425319024,-1973.548218,0.627366314,0.165186117,88.39976512,0.623,0.139074431,71.066,0.611802161,799.306,-4.453152279831707
6U08_seed-2220012_sample-2model,95.18391837,0.93,0.92,0.93,-2.73616824,-3205.1604,0.974037239,0.245937896,96.75511657,0.73,0.142227918,94.453,0.323674738,1155.27,-4.918698664191355
7D2T_seed-5385502_sample-0model,91.73216661,0.89,0.9,0.84,-2.493056981,-2988.086182,0.934716535,-0.067293544,91.97761138,0.68,0.11475455,46.819,0.327215105,1245.06,-4.007666372169348
7D2T_seed-4821021_sample-3model,92.00356602,0.89,0.9,0.84,-2.573217162,-3066.387695,0.958465476,0.246288236,92.4405105,0.687,0.119739439,43.315,0.313129783,1242.07,-4.156368314660831
7D2T_seed-7884671_sample-2model,91.81898255,0.89,0.9,0.84,-2.532842129,-3084.718994,0.971938206,-0.104952311,92.4864091,0.684,0.121764818,44.224,0.348372638,1234.58,-4.069394825404849
6A6I_seed-2848065_sample-4model,84.09915609,0.86,0.8,0.76,-2.386957647,-1694.14917,0.693381025,0.26805749,88.28366046,0.572,0.136356491,69.721,0.506933749,690.572,-4.394551547287637
7D2T_seed-6675204_sample-3model,91.64867303,0.89,0.9,0.84,-2.554848589,-3036.129395,0.976588233,0.318284584,91.43109814,0.685,0.12316078,44.437,0.300660521,1239.67,-4.1242323837779615
6U08_seed-9719344_sample-4model,95.1570102,0.93,0.92,0.93,-2.721724294,-3185.444336,0.971803879,0.2293288,96.91619285,0.731,0.13586403,93.199,0.314934462,1161.54,-4.894965039155418
6U08_seed-475010_sample-1model,95.1255,0.93,0.92,0.93,-2.758358266,-3208.64624,0.964972757,0.228753098,96.75581828,0.724,0.144122934,80.622,0.355768561,1157.51,-4.9610125327607735
7D2T_seed-5021908_sample-4model,92.10153441,0.89,0.9,0.84,-2.565108236,-3143.95166,0.96202836,-0.408347902,92.26801912,0.685,0.120594964,45.104,0.335070878,1250.0,-4.154457881470217
7D2T_seed-8248319_sample-1model,91.64612117,0.89,0.9,0.84,-2.567067098,-3162.076904,0.939947322,0.529354762,91.74271844,0.696,0.123137649,42.038,0.343883306,1270.15,-4.134456030615459
7D2T_seed-1626957_sample-2model,91.80761607,0.89,0.91,0.85,-2.55039345,-3013.874268,0.892197678,-0.556902846,91.6597554,0.682,0.119569701,44.164,0.351188779,1251.57,-4.115603097043024
7D2T_seed-7064254_sample-1model,91.33854791,0.89,0.9,0.83,-2.516964534,-3125.055176,0.912473608,-0.108656454,91.46404809,0.687,0.117875839,45.704,0.371880144,1265.63,-4.026872003589096
6U08_seed-9539861_sample-2model,95.1237449,0.93,0.92,0.93,-2.707141028,-3311.881836,0.97113885,0.038631786,96.63933946,0.728,0.141842722,81.734,0.308244973,1159.45,-4.8666118895745765
7D2T_seed-3565520_sample-3model,91.60496213,0.89,0.9,0.84,-2.570047261,-3130.796143,0.972938926,0.409801828,91.70264997,0.688,0.123268425,51.303,0.284247786,1263.7,-4.152693259717626
7D2T_seed-9104068_sample-4model,91.91923609,0.89,0.9,0.85,-2.521272864,-3032.734619,0.930754452,0.273146476,92.17366101,0.698,0.119537617,42.481,0.314080089,1250.36,-4.075643523011422
5ZNG_seed-1864551_sample-1model,85.11261009,0.9,0.81,0.76,-1.51465311,-1987.532104,0.750114642,-0.250202071,80.26712283,0.71,0.130922985,90.67,0.258511007,790.583,-2.675003396544769
7D2T_seed-9977429_sample-0model,91.75984195,0.89,0.9,0.84,-2.567539854,-2906.878906,0.979378189,0.861113364,92.1352634,0.687,0.116780698,44.018,0.353812516,1228.42,-4.158425813146496
6A6I_seed-1813257_sample-2model,84.40333084,0.87,0.81,0.77,-2.317210832,-1606.265259,0.777075733,0.187929168,90.06689538,0.595,0.141779715,72.526,0.635495126,653.56,-4.287310456305454
7D2T_seed-4030619_sample-4model,91.94811986,0.89,0.9,0.85,-2.5965343,-3133.169434,0.956526122,0.067328628,91.8864816,0.708,0.117119008,48.788,0.344011337,1260.05,-4.198632134106714
6A6I_seed-4738161_sample-0model,83.16369679,0.84,0.79,0.76,-2.511352599,-1968.400269,0.681424036,-0.218180507,86.83190015,0.576,0.136462373,71.522,0.980595529,793.192,-4.52225748780038
5ZNG_seed-3915180_sample-0model,84.32667734,0.85,0.76,0.74,-1.589013822,-2067.281982,0.737264478,0.047138608,79.35186383,0.591,0.127892458,93.682,0.343399972,815.211,-2.768758804620678
7D2T_seed-7002297_sample-0model,92.13743826,0.89,0.9,0.85,-2.572027323,-3103.76123,0.929834923,-0.613270052,92.05802873,0.698,0.120432377,37.56,0.328668594,1273.18,-4.150204373744517
6U08_seed-2367127_sample-3model,95.24302041,0.92,0.92,0.93,-2.764421196,-3150.459473,0.95630368,0.187132686,96.82363197,0.735,0.137333371,85.034,0.337431282,1139.95,-4.9806496716936195
6A6I_seed-1240546_sample-4model,84.77616878,0.88,0.83,0.78,-2.390524882,-1769.789551,0.735160816,0.503479158,86.15479537,0.594,0.128310513,73.105,0.444044441,724.167,-4.445925223327601
7D2T_seed-1485043_sample-0model,92.10592361,0.89,0.9,0.85,-2.590091679,-3106.673828,0.882915953,0.410331398,91.68335781,0.684,0.118605791,43.768,0.361535192,1257.3,-4.223552926744972
7D2T_seed-7969324_sample-2model,92.06074086,0.89,0.9,0.84,-2.546975511,-3069.424561,0.963531587,0.044239466,91.96895112,0.685,0.120582076,38.403,0.341662705,1243.4,-4.127732586336542
7D2T_seed-4514003_sample-4model,91.64062232,0.89,0.9,0.84,-2.597452782,-3063.849609,0.918434215,-0.449050886,91.93073411,0.694,0.138328527,47.404,0.320370853,1247.59,-4.206833774701783
5ZNG_seed-8574094_sample-0model,84.63571657,0.88,0.8,0.75,-1.491405674,-1928.859619,0.720238449,0.601922012,81.09517489,0.646,0.12177309,80.585,0.320697814,774.066,-2.5841047196101656
6U08_seed-7319590_sample-4model,95.15890816,0.92,0.92,0.93,-2.760919479,-3266.866943,0.957901705,-0.34111546,96.37488432,0.747,0.145891594,86.227,0.352931768,1153.08,-4.9695235473447905
6U08_seed-2232659_sample-0model,95.02069388,0.92,0.92,0.93,-2.750199302,-3232.387695,0.968429893,0.269779736,96.24748778,0.728,0.139497051,82.519,0.373684764,1143.8,-4.955121137946583
5ZNG_seed-1240546_sample-1model,84.74527622,0.89,0.81,0.76,-1.523994142,-2104.977051,0.731402826,-0.084149292,81.29920654,0.671,0.128912716,80.535,0.294462949,797.353,-2.6311525735257244
6U08_seed-5137724_sample-0model,94.91619388,0.92,0.92,0.93,-2.74817039,-3215.989014,0.961592264,-0.142692327,96.08599572,0.716,0.13525689,76.773,0.322838366,1162.88,-4.942066847521225
6U08_seed-7745187_sample-1model,95.02236735,0.92,0.92,0.93,-2.705995644,-3208.369873,0.956080574,0.170108358,96.0903274,0.718,0.142822478,74.33,0.307922721,1149.28,-4.854502691005241
6A6I_seed-204505_sample-3model,83.58632562,0.86,0.81,0.76,-2.286273466,-1899.161377,0.647577444,-0.443892783,87.79412262,0.692,0.136672281,75.993,0.455674887,773.812,-4.144970598645529
6A6I_seed-6436575_sample-3model,82.76667662,0.86,0.81,0.76,-2.39374634,-1796.021118,0.646908591,0.222177182,85.27870073,0.568,0.141617362,66.76,0.986410558,751.879,-4.336473816004409
7D2T_seed-1813257_sample-4model,91.51091208,0.89,0.9,0.84,-2.597122065,-2877.794922,0.954171929,0.200440249,92.65613867,0.687,0.126007417,45.671,0.317968845,1225.15,-4.2102826095692985
6U08_seed-8990825_sample-2model,95.20365306,0.93,0.93,0.93,-2.741090078,-3011.053467,0.963107214,0.171358548,96.68945098,0.698,0.138689945,72.686,0.278490096,1145.28,-4.935626474866052
